artifact_id,campaign_id,phase_id,acquisition_id,relative_path,artifact_role,media_type,byte_size,created_utc,modified_utc,producer,source_artifact_ids,immutable,notes
PT01-ART-0492,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A050,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_050.csv,native_raw,text/csv,2282411,2026-08-17T17:01:15.563444+00:00,2026-08-17T17:01:15.628608+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0493,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A051,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_051.csv,native_raw,text/csv,2283894,2026-08-17T17:01:15.963676+00:00,2026-08-17T17:01:16.036514+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0494,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A052,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_052.csv,native_raw,text/csv,2282867,2026-08-17T17:01:16.468327+00:00,2026-08-17T17:01:16.535145+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0495,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A053,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_053.csv,native_raw,text/csv,2282165,2026-08-17T17:01:16.868527+00:00,2026-08-17T17:01:16.932703+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0496,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A054,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_054.csv,native_raw,text/csv,2283722,2026-08-17T17:01:17.270426+00:00,2026-08-17T17:01:17.340142+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0497,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A055,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_055.csv,native_raw,text/csv,2282390,2026-08-17T17:01:17.672104+00:00,2026-08-17T17:01:17.739693+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0498,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A056,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_056.csv,native_raw,text/csv,2282887,2026-08-17T17:01:18.069476+00:00,2026-08-17T17:01:18.136760+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0499,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A057,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_057.csv,native_raw,text/csv,2281157,2026-08-17T17:01:18.472329+00:00,2026-08-17T17:01:18.539371+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0500,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A058,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_058.csv,native_raw,text/csv,2281743,2026-08-17T17:01:18.871058+00:00,2026-08-17T17:01:18.939431+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0501,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A059,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_059.csv,native_raw,text/csv,2281785,2026-08-17T17:01:19.272395+00:00,2026-08-17T17:01:19.340322+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0502,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A060,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_060.csv,native_raw,text/csv,2282348,2026-08-17T17:01:19.670552+00:00,2026-08-17T17:01:19.742471+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0503,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A061,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_061.csv,native_raw,text/csv,2280552,2026-08-17T17:01:20.077148+00:00,2026-08-17T17:01:20.150668+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0504,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A062,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_062.csv,native_raw,text/csv,2281731,2026-08-17T17:01:20.477143+00:00,2026-08-17T17:01:20.546506+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0505,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A063,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_063.csv,native_raw,text/csv,2280430,2026-08-17T17:01:20.876387+00:00,2026-08-17T17:01:20.946539+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0506,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A064,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_064.csv,native_raw,text/csv,2279683,2026-08-17T17:01:21.278912+00:00,2026-08-17T17:01:21.352861+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0507,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A065,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_065.csv,native_raw,text/csv,2282380,2026-08-17T17:01:21.777116+00:00,2026-08-17T17:01:21.842282+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0508,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A066,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_066.csv,native_raw,text/csv,2278420,2026-08-17T17:01:22.179630+00:00,2026-08-17T17:01:22.248634+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0509,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A067,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_067.csv,native_raw,text/csv,2282300,2026-08-17T17:01:22.578789+00:00,2026-08-17T17:01:22.644764+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0510,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A068,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_068.csv,native_raw,text/csv,2282388,2026-08-17T17:01:22.977015+00:00,2026-08-17T17:01:23.043308+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0511,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A069,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_069.csv,native_raw,text/csv,2280160,2026-08-17T17:01:23.376166+00:00,2026-08-17T17:01:23.446901+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0512,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A070,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_070.csv,native_raw,text/csv,2280350,2026-08-17T17:01:23.776413+00:00,2026-08-17T17:01:23.841461+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0513,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A071,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_071.csv,native_raw,text/csv,2281565,2026-08-17T17:01:24.183212+00:00,2026-08-17T17:01:24.252515+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0514,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A072,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_072.csv,native_raw,text/csv,2279118,2026-08-17T17:01:24.579897+00:00,2026-08-17T17:01:24.649741+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0515,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A073,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_073.csv,native_raw,text/csv,2278453,2026-08-17T17:01:24.978916+00:00,2026-08-17T17:01:25.048845+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0516,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A074,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_074.csv,native_raw,text/csv,2280603,2026-08-17T17:01:25.375139+00:00,2026-08-17T17:01:25.444882+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0517,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A075,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_075.csv,native_raw,text/csv,2279826,2026-08-17T17:01:25.781039+00:00,2026-08-17T17:01:25.848722+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0518,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A076,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_076.csv,native_raw,text/csv,2279136,2026-08-17T17:01:26.181885+00:00,2026-08-17T17:01:26.252518+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0519,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A077,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_077.csv,native_raw,text/csv,2279670,2026-08-17T17:01:26.578912+00:00,2026-08-17T17:01:26.648899+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0520,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A078,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_078.csv,native_raw,text/csv,2279397,2026-08-17T17:01:26.977079+00:00,2026-08-17T17:01:27.047299+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0521,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A079,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_079.csv,native_raw,text/csv,2277303,2026-08-17T17:01:27.381596+00:00,2026-08-17T17:01:27.450722+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0522,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A080,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_080.csv,native_raw,text/csv,2276711,2026-08-17T17:01:27.777671+00:00,2026-08-17T17:01:27.846667+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0523,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A081,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_081.csv,native_raw,text/csv,2278225,2026-08-17T17:01:28.180198+00:00,2026-08-17T17:01:28.248059+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0524,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A082,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_082.csv,native_raw,text/csv,2275027,2026-08-17T17:01:28.583927+00:00,2026-08-17T17:01:28.653680+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0525,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A083,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_083.csv,native_raw,text/csv,2273766,2026-08-17T17:01:28.979011+00:00,2026-08-17T17:01:29.045807+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0526,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A084,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_084.csv,native_raw,text/csv,2273836,2026-08-17T17:01:29.385270+00:00,2026-08-17T17:01:29.452706+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0527,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A085,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_085.csv,native_raw,text/csv,2273632,2026-08-17T17:01:29.782128+00:00,2026-08-17T17:01:29.852267+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0528,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A086,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_086.csv,native_raw,text/csv,2272598,2026-08-17T17:01:30.183600+00:00,2026-08-17T17:01:30.246646+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0529,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A087,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_087.csv,native_raw,text/csv,2274397,2026-08-17T17:01:30.582421+00:00,2026-08-17T17:01:30.650392+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0530,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A088,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_088.csv,native_raw,text/csv,2275323,2026-08-17T17:01:30.988475+00:00,2026-08-17T17:01:31.053506+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0531,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A089,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_089.csv,native_raw,text/csv,2275777,2026-08-17T17:01:31.387122+00:00,2026-08-17T17:01:31.453079+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0532,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A090,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_090.csv,native_raw,text/csv,2274253,2026-08-17T17:01:31.782904+00:00,2026-08-17T17:01:31.852479+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0533,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A091,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_091.csv,native_raw,text/csv,2274363,2026-08-17T17:01:32.284602+00:00,2026-08-17T17:01:32.346361+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0534,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A092,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_092.csv,native_raw,text/csv,2272992,2026-08-17T17:01:32.693285+00:00,2026-08-17T17:01:32.756961+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0535,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A093,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_093.csv,native_raw,text/csv,2271666,2026-08-17T17:01:33.090917+00:00,2026-08-17T17:01:33.161254+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0536,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A094,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_094.csv,native_raw,text/csv,2272537,2026-08-17T17:01:33.494416+00:00,2026-08-17T17:01:33.559616+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0537,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A095,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_095.csv,native_raw,text/csv,2271820,2026-08-17T17:01:33.893382+00:00,2026-08-17T17:01:33.958548+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0538,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A096,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_096.csv,native_raw,text/csv,2272985,2026-08-17T17:01:34.286137+00:00,2026-08-17T17:01:34.355931+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0539,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A097,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_097.csv,native_raw,text/csv,2270681,2026-08-17T17:01:34.695001+00:00,2026-08-17T17:01:34.762204+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0540,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A098,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_098.csv,native_raw,text/csv,2274035,2026-08-17T17:01:35.089865+00:00,2026-08-17T17:01:35.157927+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0541,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A099,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_099.csv,native_raw,text/csv,2273589,2026-08-17T17:01:35.494940+00:00,2026-08-17T17:01:35.564311+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0542,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A100,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_100.csv,native_raw,text/csv,2271277,2026-08-17T17:01:35.896590+00:00,2026-08-17T17:01:35.966792+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0543,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A001,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_001.csv,native_raw,text/csv,2329166,2026-08-17T17:00:09.089449+00:00,2026-08-17T17:00:09.154355+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0544,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A002,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_002.csv,native_raw,text/csv,2330238,2026-08-17T17:00:09.486996+00:00,2026-08-17T17:00:09.553140+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0545,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A003,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_003.csv,native_raw,text/csv,2329921,2026-08-17T17:00:09.895521+00:00,2026-08-17T17:00:09.958879+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0546,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A004,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_004.csv,native_raw,text/csv,2329859,2026-08-17T17:00:10.288038+00:00,2026-08-17T17:00:10.352969+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0547,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A005,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_005.csv,native_raw,text/csv,2328555,2026-08-17T17:00:10.693582+00:00,2026-08-17T17:00:10.760359+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0548,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A006,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_006.csv,native_raw,text/csv,2328145,2026-08-17T17:00:11.091153+00:00,2026-08-17T17:00:11.154385+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0549,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A007,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_007.csv,native_raw,text/csv,2325465,2026-08-17T17:00:11.495456+00:00,2026-08-17T17:00:11.559753+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0550,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A008,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_008.csv,native_raw,text/csv,2327515,2026-08-17T17:00:11.892812+00:00,2026-08-17T17:00:11.957044+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0551,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A009,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_009.csv,native_raw,text/csv,2324573,2026-08-17T17:00:12.291169+00:00,2026-08-17T17:00:12.356133+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0552,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A010,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_010.csv,native_raw,text/csv,2326005,2026-08-17T17:00:12.697018+00:00,2026-08-17T17:00:12.764130+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0553,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A011,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_011.csv,native_raw,text/csv,2323662,2026-08-17T17:00:13.089708+00:00,2026-08-17T17:00:13.155900+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0554,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A012,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_012.csv,native_raw,text/csv,2323873,2026-08-17T17:00:13.499929+00:00,2026-08-17T17:00:13.568247+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0555,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A013,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_013.csv,native_raw,text/csv,2322079,2026-08-17T17:00:13.893874+00:00,2026-08-17T17:00:13.962517+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0556,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A014,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_014.csv,native_raw,text/csv,2323096,2026-08-17T17:00:14.298688+00:00,2026-08-17T17:00:14.364659+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0557,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A015,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_015.csv,native_raw,text/csv,2324588,2026-08-17T17:00:14.693107+00:00,2026-08-17T17:00:14.760679+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0558,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A016,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_016.csv,native_raw,text/csv,2322862,2026-08-17T17:00:15.098089+00:00,2026-08-17T17:00:15.167486+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0559,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A017,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_017.csv,native_raw,text/csv,2325509,2026-08-17T17:00:15.495231+00:00,2026-08-17T17:00:15.564459+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0560,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A018,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_018.csv,native_raw,text/csv,2324533,2026-08-17T17:00:15.898986+00:00,2026-08-17T17:00:15.969057+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0561,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A019,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_019.csv,native_raw,text/csv,2325239,2026-08-17T17:00:16.294330+00:00,2026-08-17T17:00:16.374608+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0562,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A020,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_020.csv,native_raw,text/csv,2321129,2026-08-17T17:00:16.797348+00:00,2026-08-17T17:00:16.863049+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0563,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A021,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_021.csv,native_raw,text/csv,2322859,2026-08-17T17:00:17.202601+00:00,2026-08-17T17:00:17.271038+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0564,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A022,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_022.csv,native_raw,text/csv,2323499,2026-08-17T17:00:17.604021+00:00,2026-08-17T17:00:17.672684+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0565,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A023,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_023.csv,native_raw,text/csv,2321767,2026-08-17T17:00:18.097769+00:00,2026-08-17T17:00:18.162004+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0566,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A024,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_024.csv,native_raw,text/csv,2321782,2026-08-17T17:00:18.495427+00:00,2026-08-17T17:00:18.564196+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0567,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A025,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_025.csv,native_raw,text/csv,2319353,2026-08-17T17:00:18.903865+00:00,2026-08-17T17:00:18.967839+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0568,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A026,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_026.csv,native_raw,text/csv,2317344,2026-08-17T17:00:19.303274+00:00,2026-08-17T17:00:19.367365+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0569,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A027,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_027.csv,native_raw,text/csv,2319406,2026-08-17T17:00:19.701778+00:00,2026-08-17T17:00:19.770188+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0570,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A028,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_028.csv,native_raw,text/csv,2319675,2026-08-17T17:00:20.104757+00:00,2026-08-17T17:00:20.169037+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0571,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A029,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_029.csv,native_raw,text/csv,2317417,2026-08-17T17:00:20.506281+00:00,2026-08-17T17:00:20.571458+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0572,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A030,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_030.csv,native_raw,text/csv,2316024,2026-08-17T17:00:20.902187+00:00,2026-08-17T17:00:20.972566+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0573,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A031,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_031.csv,native_raw,text/csv,2318236,2026-08-17T17:00:21.306087+00:00,2026-08-17T17:00:21.376287+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0574,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A032,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_032.csv,native_raw,text/csv,2317332,2026-08-17T17:00:21.702185+00:00,2026-08-17T17:00:21.775489+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0575,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A033,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_033.csv,native_raw,text/csv,2317370,2026-08-17T17:00:22.107025+00:00,2026-08-17T17:00:22.175627+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0576,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A034,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_034.csv,native_raw,text/csv,2315784,2026-08-17T17:00:22.505130+00:00,2026-08-17T17:00:22.575616+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0577,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A035,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_035.csv,native_raw,text/csv,2317135,2026-08-17T17:00:22.904487+00:00,2026-08-17T17:00:22.974091+00:00,PicoScopeService,,true,No content hash is used as an operational gate
